file,label,score
/Users/muradbozik/_datasets/Faces/seed44292.png,"(38, 43)",0.88
/Users/muradbozik/_datasets/Faces/seed44293.png,"(60, 100)",0.5
/Users/muradbozik/_datasets/Faces/seed44294.png,"(15, 20)",0.92
/Users/muradbozik/_datasets/Faces/seed44295.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44296.png,"(15, 20)",0.44
/Users/muradbozik/_datasets/Faces/seed44297.png,"(4, 6)",0.89
/Users/muradbozik/_datasets/Faces/seed44298.png,"(38, 43)",0.51
/Users/muradbozik/_datasets/Faces/seed44299.png,"(38, 43)",0.42
/Users/muradbozik/_datasets/Faces/seed4430.png,"(25, 32)",0.46
/Users/muradbozik/_datasets/Faces/seed44300.png,"(8, 12)",0.38
/Users/muradbozik/_datasets/Faces/seed44301.png,"(4, 6)",0.63
/Users/muradbozik/_datasets/Faces/seed44302.png,"(38, 43)",0.74
/Users/muradbozik/_datasets/Faces/seed44303.png,"(0, 2)",0.81
/Users/muradbozik/_datasets/Faces/seed44304.png,"(25, 32)",0.94
/Users/muradbozik/_datasets/Faces/seed44305.png,"(48, 53)",0.39
/Users/muradbozik/_datasets/Faces/seed44306.png,"(8, 12)",0.58
/Users/muradbozik/_datasets/Faces/seed44307.png,"(38, 43)",0.62
/Users/muradbozik/_datasets/Faces/seed44308.png,"(38, 43)",0.72
/Users/muradbozik/_datasets/Faces/seed44309.png,"(25, 32)",0.62
/Users/muradbozik/_datasets/Faces/seed4431.png,"(8, 12)",0.44
/Users/muradbozik/_datasets/Faces/seed44310.png,"(0, 2)",0.99
/Users/muradbozik/_datasets/Faces/seed44311.png,"(38, 43)",1.0
/Users/muradbozik/_datasets/Faces/seed44312.png,"(25, 32)",0.81
/Users/muradbozik/_datasets/Faces/seed44313.png,"(38, 43)",0.77
/Users/muradbozik/_datasets/Faces/seed44315.png,"(8, 12)",0.94
/Users/muradbozik/_datasets/Faces/seed44316.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed44317.png,"(0, 2)",0.89
/Users/muradbozik/_datasets/Faces/seed44318.png,"(38, 43)",0.68
/Users/muradbozik/_datasets/Faces/seed44319.png,"(38, 43)",0.89
/Users/muradbozik/_datasets/Faces/seed4432.png,"(8, 12)",0.55
/Users/muradbozik/_datasets/Faces/seed44320.png,"(15, 20)",0.88
/Users/muradbozik/_datasets/Faces/seed44321.png,"(15, 20)",0.57
/Users/muradbozik/_datasets/Faces/seed44322.png,"(48, 53)",0.4
/Users/muradbozik/_datasets/Faces/seed44323.png,"(0, 2)",0.97
/Users/muradbozik/_datasets/Faces/seed44324.png,"(48, 53)",0.88
/Users/muradbozik/_datasets/Faces/seed44325.png,"(38, 43)",0.59
/Users/muradbozik/_datasets/Faces/seed44326.png,"(15, 20)",0.82
/Users/muradbozik/_datasets/Faces/seed44327.png,"(25, 32)",0.84
/Users/muradbozik/_datasets/Faces/seed44328.png,"(25, 32)",0.92
/Users/muradbozik/_datasets/Faces/seed44329.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed4433.png,"(25, 32)",0.85
/Users/muradbozik/_datasets/Faces/seed44330.png,"(15, 20)",0.99
/Users/muradbozik/_datasets/Faces/seed44331.png,"(25, 32)",0.48
/Users/muradbozik/_datasets/Faces/seed44332.png,"(4, 6)",0.96
/Users/muradbozik/_datasets/Faces/seed44333.png,"(4, 6)",1.0
/Users/muradbozik/_datasets/Faces/seed44334.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44335.png,"(25, 32)",0.8
/Users/muradbozik/_datasets/Faces/seed44336.png,"(25, 32)",0.5
/Users/muradbozik/_datasets/Faces/seed44337.png,"(4, 6)",0.28
/Users/muradbozik/_datasets/Faces/seed44338.png,"(25, 32)",0.87
/Users/muradbozik/_datasets/Faces/seed44339.png,"(38, 43)",0.76
/Users/muradbozik/_datasets/Faces/seed44340.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44341.png,"(60, 100)",0.57
/Users/muradbozik/_datasets/Faces/seed44342.png,"(48, 53)",0.51
/Users/muradbozik/_datasets/Faces/seed44343.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44344.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed44346.png,"(25, 32)",0.66
/Users/muradbozik/_datasets/Faces/seed44347.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed44348.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44349.png,"(15, 20)",0.64
/Users/muradbozik/_datasets/Faces/seed4435.png,"(15, 20)",0.61
/Users/muradbozik/_datasets/Faces/seed44350.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44351.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44352.png,"(25, 32)",0.82
/Users/muradbozik/_datasets/Faces/seed44353.png,"(25, 32)",0.81
/Users/muradbozik/_datasets/Faces/seed44354.png,"(25, 32)",0.83
/Users/muradbozik/_datasets/Faces/seed44356.png,"(4, 6)",0.39
/Users/muradbozik/_datasets/Faces/seed44357.png,"(4, 6)",0.99
/Users/muradbozik/_datasets/Faces/seed44358.png,"(25, 32)",0.61
/Users/muradbozik/_datasets/Faces/seed44359.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed4436.png,"(60, 100)",0.59
/Users/muradbozik/_datasets/Faces/seed44360.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed44361.png,"(8, 12)",0.89
/Users/muradbozik/_datasets/Faces/seed44362.png,"(38, 43)",0.65
/Users/muradbozik/_datasets/Faces/seed44363.png,"(4, 6)",0.67
/Users/muradbozik/_datasets/Faces/seed44364.png,"(25, 32)",0.73
/Users/muradbozik/_datasets/Faces/seed44365.png,"(25, 32)",0.91
/Users/muradbozik/_datasets/Faces/seed44366.png,"(25, 32)",0.51
/Users/muradbozik/_datasets/Faces/seed44367.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44368.png,"(15, 20)",0.49
/Users/muradbozik/_datasets/Faces/seed44369.png,"(38, 43)",0.8
/Users/muradbozik/_datasets/Faces/seed4437.png,"(25, 32)",0.96
/Users/muradbozik/_datasets/Faces/seed44370.png,"(38, 43)",0.96
/Users/muradbozik/_datasets/Faces/seed44371.png,"(25, 32)",0.7
/Users/muradbozik/_datasets/Faces/seed44372.png,"(0, 2)",0.99
/Users/muradbozik/_datasets/Faces/seed44374.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed44375.png,"(25, 32)",0.34
/Users/muradbozik/_datasets/Faces/seed44376.png,"(38, 43)",0.85
/Users/muradbozik/_datasets/Faces/seed44377.png,"(38, 43)",0.91
/Users/muradbozik/_datasets/Faces/seed44378.png,"(0, 2)",0.52
/Users/muradbozik/_datasets/Faces/seed44379.png,"(38, 43)",0.36
/Users/muradbozik/_datasets/Faces/seed4438.png,"(25, 32)",0.71
/Users/muradbozik/_datasets/Faces/seed44380.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed44381.png,"(60, 100)",0.56
/Users/muradbozik/_datasets/Faces/seed44382.png,"(15, 20)",0.79
/Users/muradbozik/_datasets/Faces/seed44383.png,"(38, 43)",0.78
/Users/muradbozik/_datasets/Faces/seed44384.png,"(38, 43)",0.54
/Users/muradbozik/_datasets/Faces/seed44385.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed44386.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed44387.png,"(38, 43)",0.78
/Users/muradbozik/_datasets/Faces/seed44388.png,"(0, 2)",0.84
/Users/muradbozik/_datasets/Faces/seed44389.png,"(38, 43)",0.6
/Users/muradbozik/_datasets/Faces/seed4439.png,"(25, 32)",0.82
/Users/muradbozik/_datasets/Faces/seed44390.png,"(4, 6)",0.86
/Users/muradbozik/_datasets/Faces/seed44391.png,"(60, 100)",0.69
/Users/muradbozik/_datasets/Faces/seed44392.png,"(25, 32)",0.83
/Users/muradbozik/_datasets/Faces/seed44394.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed44395.png,"(25, 32)",0.6
/Users/muradbozik/_datasets/Faces/seed44396.png,"(4, 6)",0.64
/Users/muradbozik/_datasets/Faces/seed44397.png,"(15, 20)",0.56
/Users/muradbozik/_datasets/Faces/seed44398.png,"(15, 20)",1.0
/Users/muradbozik/_datasets/Faces/seed44399.png,"(8, 12)",0.7
/Users/muradbozik/_datasets/Faces/seed4440.png,"(15, 20)",0.48
/Users/muradbozik/_datasets/Faces/seed44400.png,"(8, 12)",0.69
/Users/muradbozik/_datasets/Faces/seed44401.png,"(25, 32)",0.64
/Users/muradbozik/_datasets/Faces/seed44402.png,"(15, 20)",0.67
/Users/muradbozik/_datasets/Faces/seed44403.png,"(25, 32)",0.82
/Users/muradbozik/_datasets/Faces/seed44404.png,"(38, 43)",0.47
/Users/muradbozik/_datasets/Faces/seed44405.png,"(38, 43)",0.84
/Users/muradbozik/_datasets/Faces/seed44407.png,"(38, 43)",0.63
/Users/muradbozik/_datasets/Faces/seed44408.png,"(60, 100)",0.76
/Users/muradbozik/_datasets/Faces/seed44409.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed4441.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed44410.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44412.png,"(25, 32)",0.78
/Users/muradbozik/_datasets/Faces/seed44413.png,"(38, 43)",0.91
/Users/muradbozik/_datasets/Faces/seed44414.png,"(25, 32)",0.48
/Users/muradbozik/_datasets/Faces/seed44415.png,"(4, 6)",0.65
/Users/muradbozik/_datasets/Faces/seed44416.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed44417.png,"(8, 12)",1.0
/Users/muradbozik/_datasets/Faces/seed44418.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed4442.png,"(38, 43)",0.39
/Users/muradbozik/_datasets/Faces/seed44420.png,"(25, 32)",0.89
/Users/muradbozik/_datasets/Faces/seed44421.png,"(38, 43)",0.98
/Users/muradbozik/_datasets/Faces/seed44422.png,"(38, 43)",0.9
/Users/muradbozik/_datasets/Faces/seed44423.png,"(38, 43)",0.57
/Users/muradbozik/_datasets/Faces/seed44425.png,"(4, 6)",0.85
/Users/muradbozik/_datasets/Faces/seed44426.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed44427.png,"(15, 20)",0.48
/Users/muradbozik/_datasets/Faces/seed44428.png,"(25, 32)",0.82
/Users/muradbozik/_datasets/Faces/seed44429.png,"(25, 32)",0.45
/Users/muradbozik/_datasets/Faces/seed44430.png,"(25, 32)",0.88
/Users/muradbozik/_datasets/Faces/seed44431.png,"(25, 32)",0.7
/Users/muradbozik/_datasets/Faces/seed44432.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed44433.png,"(25, 32)",0.8
/Users/muradbozik/_datasets/Faces/seed44434.png,"(38, 43)",0.52
/Users/muradbozik/_datasets/Faces/seed44435.png,"(25, 32)",0.94
/Users/muradbozik/_datasets/Faces/seed44436.png,"(15, 20)",0.48
/Users/muradbozik/_datasets/Faces/seed44438.png,"(15, 20)",0.97
/Users/muradbozik/_datasets/Faces/seed44439.png,"(15, 20)",0.36
/Users/muradbozik/_datasets/Faces/seed4444.png,"(25, 32)",0.57
/Users/muradbozik/_datasets/Faces/seed44440.png,"(15, 20)",0.99
/Users/muradbozik/_datasets/Faces/seed44441.png,"(15, 20)",0.52
/Users/muradbozik/_datasets/Faces/seed44442.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44443.png,"(25, 32)",0.53
/Users/muradbozik/_datasets/Faces/seed44444.png,"(48, 53)",0.41
/Users/muradbozik/_datasets/Faces/seed44445.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed44446.png,"(38, 43)",0.63
/Users/muradbozik/_datasets/Faces/seed44447.png,"(38, 43)",0.55
/Users/muradbozik/_datasets/Faces/seed44448.png,"(38, 43)",0.42
/Users/muradbozik/_datasets/Faces/seed44449.png,"(4, 6)",0.53
/Users/muradbozik/_datasets/Faces/seed4445.png,"(38, 43)",0.75
/Users/muradbozik/_datasets/Faces/seed44450.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed44451.png,"(38, 43)",0.56
/Users/muradbozik/_datasets/Faces/seed44452.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44453.png,"(25, 32)",0.55
/Users/muradbozik/_datasets/Faces/seed44454.png,"(25, 32)",0.72
/Users/muradbozik/_datasets/Faces/seed44455.png,"(25, 32)",0.58
/Users/muradbozik/_datasets/Faces/seed44456.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed44457.png,"(25, 32)",0.31
/Users/muradbozik/_datasets/Faces/seed44458.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44459.png,"(48, 53)",0.89
/Users/muradbozik/_datasets/Faces/seed4446.png,"(38, 43)",0.56
/Users/muradbozik/_datasets/Faces/seed44460.png,"(25, 32)",0.47
/Users/muradbozik/_datasets/Faces/seed44461.png,"(25, 32)",0.94
/Users/muradbozik/_datasets/Faces/seed44462.png,"(25, 32)",0.47
/Users/muradbozik/_datasets/Faces/seed44463.png,"(8, 12)",0.99
/Users/muradbozik/_datasets/Faces/seed44464.png,"(48, 53)",0.51
/Users/muradbozik/_datasets/Faces/seed44465.png,"(15, 20)",0.75
/Users/muradbozik/_datasets/Faces/seed44466.png,"(25, 32)",0.56
/Users/muradbozik/_datasets/Faces/seed44467.png,"(38, 43)",0.58
/Users/muradbozik/_datasets/Faces/seed44468.png,"(8, 12)",0.67
/Users/muradbozik/_datasets/Faces/seed44469.png,"(15, 20)",0.84
/Users/muradbozik/_datasets/Faces/seed4447.png,"(60, 100)",0.7
/Users/muradbozik/_datasets/Faces/seed44470.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed44471.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed44472.png,"(25, 32)",0.73
/Users/muradbozik/_datasets/Faces/seed44473.png,"(4, 6)",0.99
/Users/muradbozik/_datasets/Faces/seed44474.png,"(25, 32)",0.74
/Users/muradbozik/_datasets/Faces/seed44475.png,"(15, 20)",0.75
/Users/muradbozik/_datasets/Faces/seed44476.png,"(8, 12)",0.52
/Users/muradbozik/_datasets/Faces/seed44477.png,"(38, 43)",0.92
/Users/muradbozik/_datasets/Faces/seed44478.png,"(38, 43)",0.51
/Users/muradbozik/_datasets/Faces/seed44479.png,"(0, 2)",1.0
/Users/muradbozik/_datasets/Faces/seed4448.png,"(4, 6)",0.91
/Users/muradbozik/_datasets/Faces/seed44480.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed44481.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44482.png,"(25, 32)",0.76
/Users/muradbozik/_datasets/Faces/seed44483.png,"(15, 20)",0.63
/Users/muradbozik/_datasets/Faces/seed44485.png,"(25, 32)",0.63
/Users/muradbozik/_datasets/Faces/seed44486.png,"(25, 32)",0.59
/Users/muradbozik/_datasets/Faces/seed44487.png,"(25, 32)",0.67
/Users/muradbozik/_datasets/Faces/seed44488.png,"(4, 6)",0.61
/Users/muradbozik/_datasets/Faces/seed44489.png,"(25, 32)",0.64
/Users/muradbozik/_datasets/Faces/seed4449.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed44490.png,"(0, 2)",0.95
/Users/muradbozik/_datasets/Faces/seed44491.png,"(25, 32)",0.88
/Users/muradbozik/_datasets/Faces/seed44492.png,"(38, 43)",0.91
/Users/muradbozik/_datasets/Faces/seed44493.png,"(25, 32)",0.85
/Users/muradbozik/_datasets/Faces/seed44494.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed44495.png,"(48, 53)",0.91
/Users/muradbozik/_datasets/Faces/seed44496.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed44497.png,"(25, 32)",0.75
/Users/muradbozik/_datasets/Faces/seed44498.png,"(25, 32)",0.67
/Users/muradbozik/_datasets/Faces/seed44499.png,"(25, 32)",0.5
/Users/muradbozik/_datasets/Faces/seed4450.png,"(8, 12)",0.65
/Users/muradbozik/_datasets/Faces/seed44500.png,"(15, 20)",0.76
/Users/muradbozik/_datasets/Faces/seed44501.png,"(25, 32)",0.52
/Users/muradbozik/_datasets/Faces/seed44502.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed44503.png,"(15, 20)",0.6
/Users/muradbozik/_datasets/Faces/seed44504.png,"(38, 43)",0.66
/Users/muradbozik/_datasets/Faces/seed44505.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44506.png,"(25, 32)",0.72
/Users/muradbozik/_datasets/Faces/seed44507.png,"(38, 43)",0.99
/Users/muradbozik/_datasets/Faces/seed44508.png,"(15, 20)",0.64
/Users/muradbozik/_datasets/Faces/seed44509.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed4451.png,"(0, 2)",0.97
/Users/muradbozik/_datasets/Faces/seed44510.png,"(48, 53)",0.51
/Users/muradbozik/_datasets/Faces/seed44512.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed44513.png,"(25, 32)",0.8
/Users/muradbozik/_datasets/Faces/seed44514.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed44515.png,"(25, 32)",0.82
/Users/muradbozik/_datasets/Faces/seed44516.png,"(4, 6)",0.73
/Users/muradbozik/_datasets/Faces/seed44517.png,"(4, 6)",0.76
/Users/muradbozik/_datasets/Faces/seed44518.png,"(38, 43)",0.62
/Users/muradbozik/_datasets/Faces/seed44519.png,"(4, 6)",0.65
/Users/muradbozik/_datasets/Faces/seed4452.png,"(25, 32)",0.45
/Users/muradbozik/_datasets/Faces/seed44520.png,"(38, 43)",0.63
/Users/muradbozik/_datasets/Faces/seed44521.png,"(15, 20)",0.77
/Users/muradbozik/_datasets/Faces/seed44522.png,"(25, 32)",0.5
/Users/muradbozik/_datasets/Faces/seed44523.png,"(4, 6)",0.97
/Users/muradbozik/_datasets/Faces/seed44524.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed44525.png,"(60, 100)",0.39
/Users/muradbozik/_datasets/Faces/seed44526.png,"(25, 32)",0.78
/Users/muradbozik/_datasets/Faces/seed44527.png,"(25, 32)",0.66
/Users/muradbozik/_datasets/Faces/seed44528.png,"(38, 43)",0.49
/Users/muradbozik/_datasets/Faces/seed44529.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed4453.png,"(4, 6)",0.99
/Users/muradbozik/_datasets/Faces/seed44531.png,"(25, 32)",0.92
/Users/muradbozik/_datasets/Faces/seed44532.png,"(38, 43)",0.45
/Users/muradbozik/_datasets/Faces/seed44534.png,"(38, 43)",0.96
/Users/muradbozik/_datasets/Faces/seed44535.png,"(25, 32)",0.48
/Users/muradbozik/_datasets/Faces/seed44536.png,"(48, 53)",0.58
/Users/muradbozik/_datasets/Faces/seed44537.png,"(25, 32)",0.91
/Users/muradbozik/_datasets/Faces/seed44538.png,"(25, 32)",0.63
/Users/muradbozik/_datasets/Faces/seed44539.png,"(4, 6)",0.86
/Users/muradbozik/_datasets/Faces/seed4454.png,"(25, 32)",0.66
/Users/muradbozik/_datasets/Faces/seed44540.png,"(25, 32)",0.76
/Users/muradbozik/_datasets/Faces/seed44541.png,"(15, 20)",0.43
/Users/muradbozik/_datasets/Faces/seed44542.png,"(48, 53)",0.75
/Users/muradbozik/_datasets/Faces/seed44543.png,"(15, 20)",0.89
/Users/muradbozik/_datasets/Faces/seed44544.png,"(25, 32)",0.91
/Users/muradbozik/_datasets/Faces/seed44545.png,"(0, 2)",0.97
/Users/muradbozik/_datasets/Faces/seed44546.png,"(25, 32)",0.52
/Users/muradbozik/_datasets/Faces/seed44547.png,"(15, 20)",0.55
/Users/muradbozik/_datasets/Faces/seed44549.png,"(15, 20)",0.45
/Users/muradbozik/_datasets/Faces/seed4455.png,"(25, 32)",0.88
/Users/muradbozik/_datasets/Faces/seed44550.png,"(38, 43)",0.68
/Users/muradbozik/_datasets/Faces/seed44551.png,"(25, 32)",0.76
/Users/muradbozik/_datasets/Faces/seed44552.png,"(38, 43)",0.98
/Users/muradbozik/_datasets/Faces/seed44553.png,"(25, 32)",0.67
/Users/muradbozik/_datasets/Faces/seed44554.png,"(15, 20)",0.48
/Users/muradbozik/_datasets/Faces/seed44555.png,"(25, 32)",0.96
/Users/muradbozik/_datasets/Faces/seed44557.png,"(25, 32)",0.64
/Users/muradbozik/_datasets/Faces/seed44558.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44559.png,"(25, 32)",0.79
/Users/muradbozik/_datasets/Faces/seed4456.png,"(8, 12)",0.63
/Users/muradbozik/_datasets/Faces/seed44560.png,"(15, 20)",0.55
/Users/muradbozik/_datasets/Faces/seed44561.png,"(25, 32)",0.83
/Users/muradbozik/_datasets/Faces/seed44562.png,"(4, 6)",0.79
/Users/muradbozik/_datasets/Faces/seed44563.png,"(4, 6)",0.89
/Users/muradbozik/_datasets/Faces/seed44564.png,"(25, 32)",0.9
/Users/muradbozik/_datasets/Faces/seed44565.png,"(15, 20)",0.99
/Users/muradbozik/_datasets/Faces/seed44566.png,"(4, 6)",0.87
/Users/muradbozik/_datasets/Faces/seed44567.png,"(15, 20)",0.97
/Users/muradbozik/_datasets/Faces/seed44568.png,"(25, 32)",0.94
/Users/muradbozik/_datasets/Faces/seed44569.png,"(25, 32)",0.72
/Users/muradbozik/_datasets/Faces/seed4457.png,"(60, 100)",0.4
/Users/muradbozik/_datasets/Faces/seed44570.png,"(38, 43)",0.93
/Users/muradbozik/_datasets/Faces/seed44571.png,"(38, 43)",0.67
/Users/muradbozik/_datasets/Faces/seed44573.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44574.png,"(25, 32)",0.94
/Users/muradbozik/_datasets/Faces/seed44576.png,"(4, 6)",0.61
/Users/muradbozik/_datasets/Faces/seed44577.png,"(25, 32)",0.66
/Users/muradbozik/_datasets/Faces/seed44578.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed44579.png,"(25, 32)",0.68
/Users/muradbozik/_datasets/Faces/seed4458.png,"(48, 53)",0.7
/Users/muradbozik/_datasets/Faces/seed44580.png,"(25, 32)",0.59
/Users/muradbozik/_datasets/Faces/seed44581.png,"(48, 53)",0.62
/Users/muradbozik/_datasets/Faces/seed44582.png,"(4, 6)",0.99
/Users/muradbozik/_datasets/Faces/seed44583.png,"(48, 53)",0.48
/Users/muradbozik/_datasets/Faces/seed44584.png,"(38, 43)",0.92
/Users/muradbozik/_datasets/Faces/seed44585.png,"(25, 32)",0.87
/Users/muradbozik/_datasets/Faces/seed44586.png,"(25, 32)",0.84
/Users/muradbozik/_datasets/Faces/seed44587.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed44588.png,"(25, 32)",0.81
/Users/muradbozik/_datasets/Faces/seed44589.png,"(25, 32)",0.9
/Users/muradbozik/_datasets/Faces/seed4459.png,"(15, 20)",0.76
/Users/muradbozik/_datasets/Faces/seed44590.png,"(48, 53)",0.62
/Users/muradbozik/_datasets/Faces/seed44591.png,"(4, 6)",0.9
/Users/muradbozik/_datasets/Faces/seed44592.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed44593.png,"(48, 53)",0.9
/Users/muradbozik/_datasets/Faces/seed44594.png,"(38, 43)",0.69
/Users/muradbozik/_datasets/Faces/seed44595.png,"(4, 6)",0.92
/Users/muradbozik/_datasets/Faces/seed44596.png,"(15, 20)",0.73
/Users/muradbozik/_datasets/Faces/seed44597.png,"(60, 100)",0.87
/Users/muradbozik/_datasets/Faces/seed44598.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed4460.png,"(4, 6)",1.0
/Users/muradbozik/_datasets/Faces/seed44600.png,"(4, 6)",0.71
/Users/muradbozik/_datasets/Faces/seed44601.png,"(25, 32)",0.54
/Users/muradbozik/_datasets/Faces/seed44602.png,"(25, 32)",0.91
/Users/muradbozik/_datasets/Faces/seed44603.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed44604.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed44605.png,"(25, 32)",0.88
/Users/muradbozik/_datasets/Faces/seed44606.png,"(8, 12)",0.64
/Users/muradbozik/_datasets/Faces/seed44608.png,"(38, 43)",0.77
/Users/muradbozik/_datasets/Faces/seed44609.png,"(25, 32)",0.56
/Users/muradbozik/_datasets/Faces/seed4461.png,"(38, 43)",0.96
/Users/muradbozik/_datasets/Faces/seed44610.png,"(25, 32)",0.85
/Users/muradbozik/_datasets/Faces/seed44611.png,"(25, 32)",0.84
/Users/muradbozik/_datasets/Faces/seed44612.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed44613.png,"(25, 32)",0.79
/Users/muradbozik/_datasets/Faces/seed44614.png,"(38, 43)",0.88
/Users/muradbozik/_datasets/Faces/seed44615.png,"(15, 20)",0.7
/Users/muradbozik/_datasets/Faces/seed44616.png,"(48, 53)",0.57
/Users/muradbozik/_datasets/Faces/seed44617.png,"(0, 2)",0.57
/Users/muradbozik/_datasets/Faces/seed44618.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed44619.png,"(25, 32)",0.68
/Users/muradbozik/_datasets/Faces/seed4462.png,"(25, 32)",0.91
/Users/muradbozik/_datasets/Faces/seed44620.png,"(25, 32)",0.67
/Users/muradbozik/_datasets/Faces/seed44621.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed44622.png,"(48, 53)",0.57
/Users/muradbozik/_datasets/Faces/seed44623.png,"(8, 12)",0.74
/Users/muradbozik/_datasets/Faces/seed44624.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed44625.png,"(15, 20)",0.88
/Users/muradbozik/_datasets/Faces/seed44626.png,"(38, 43)",0.72
/Users/muradbozik/_datasets/Faces/seed44627.png,"(38, 43)",0.62
/Users/muradbozik/_datasets/Faces/seed44628.png,"(25, 32)",0.51
/Users/muradbozik/_datasets/Faces/seed44629.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed4463.png,"(25, 32)",0.96
/Users/muradbozik/_datasets/Faces/seed44630.png,"(25, 32)",0.9
/Users/muradbozik/_datasets/Faces/seed44631.png,"(38, 43)",0.74
/Users/muradbozik/_datasets/Faces/seed44632.png,"(4, 6)",0.98
/Users/muradbozik/_datasets/Faces/seed44633.png,"(25, 32)",0.54
/Users/muradbozik/_datasets/Faces/seed44634.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed44635.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed44636.png,"(25, 32)",0.88
/Users/muradbozik/_datasets/Faces/seed44638.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed44639.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed4464.png,"(25, 32)",0.88
/Users/muradbozik/_datasets/Faces/seed44640.png,"(60, 100)",0.63
/Users/muradbozik/_datasets/Faces/seed44641.png,"(4, 6)",0.93
/Users/muradbozik/_datasets/Faces/seed44642.png,"(25, 32)",0.82
/Users/muradbozik/_datasets/Faces/seed44643.png,"(8, 12)",0.36
/Users/muradbozik/_datasets/Faces/seed44644.png,"(48, 53)",0.66
/Users/muradbozik/_datasets/Faces/seed44645.png,"(38, 43)",0.95
/Users/muradbozik/_datasets/Faces/seed44646.png,"(4, 6)",1.0
/Users/muradbozik/_datasets/Faces/seed44647.png,"(15, 20)",0.91
